Fra_dato;Til_dato;Maengde;Maaleenhed
26-05-2020 08:00:00;26-05-2020 09:00:00;1.222;KWH
26-05-2020 09:00:00;26-05-2020 10:00:00;1.661;KWH
26-05-2020 10:00:00;26-05-2020 11:00:00;1.951;KWH
26-05-2020 11:00:00;26-05-2020 12:00:00;2.233;KWH
26-05-2020 12:00:00;26-05-2020 13:00:00;2.344;KWH
26-05-2020 13:00:00;26-05-2020 14:00:00;2.292;KWH
26-05-2020 14:00:00;26-05-2020 15:00:00;2.21;KWH
26-05-2020 15:00:00;26-05-2020 16:00:00;0.8;KWH
26-05-2020 16:00:00;26-05-2020 17:00:00;0.153;KWH
26-05-2020 17:00:00;26-05-2020 18:00:00;0.267;KWH
26-05-2020 18:00:00;26-05-2020 19:00:00;0.878;KWH
26-05-2020 19:00:00;26-05-2020 20:00:00;0.188;KWH
26-05-2020 20:00:00;26-05-2020 21:00:00;0.002;KWH
26-05-2020 21:00:00;26-05-2020 22:00:00;0;KWH
26-05-2020 22:00:00;26-05-2020 23:00:00;0;KWH
26-05-2020 23:00:00;27-05-2020 00:00:00;0;KWH
27-05-2020 00:00:00;27-05-2020 01:00:00;0;KWH
27-05-2020 01:00:00;27-05-2020 02:00:00;0;KWH
27-05-2020 02:00:00;27-05-2020 03:00:00;0;KWH
27-05-2020 03:00:00;27-05-2020 04:00:00;0;KWH
27-05-2020 04:00:00;27-05-2020 05:00:00;0;KWH
27-05-2020 05:00:00;27-05-2020 06:00:00;0.032;KWH
27-05-2020 06:00:00;27-05-2020 07:00:00;0.155;KWH
27-05-2020 07:00:00;27-05-2020 08:00:00;0.592;KWH
27-05-2020 08:00:00;27-05-2020 09:00:00;1.25;KWH
27-05-2020 09:00:00;27-05-2020 10:00:00;1.598;KWH
27-05-2020 10:00:00;27-05-2020 11:00:00;1.734;KWH
27-05-2020 11:00:00;27-05-2020 12:00:00;1.89;KWH
27-05-2020 12:00:00;27-05-2020 13:00:00;1.698;KWH
27-05-2020 13:00:00;27-05-2020 14:00:00;1.729;KWH
27-05-2020 14:00:00;27-05-2020 15:00:00;1.872;KWH
27-05-2020 15:00:00;27-05-2020 16:00:00;1.543;KWH
27-05-2020 16:00:00;27-05-2020 17:00:00;1.045;KWH
27-05-2020 17:00:00;27-05-2020 18:00:00;1.017;KWH
27-05-2020 18:00:00;27-05-2020 19:00:00;0.541;KWH
27-05-2020 19:00:00;27-05-2020 20:00:00;0.118;KWH
27-05-2020 20:00:00;27-05-2020 21:00:00;0.004;KWH
27-05-2020 21:00:00;27-05-2020 22:00:00;0.006;KWH
27-05-2020 22:00:00;27-05-2020 23:00:00;0;KWH
27-05-2020 23:00:00;28-05-2020 00:00:00;0;KWH
28-05-2020 00:00:00;28-05-2020 01:00:00;0;KWH
28-05-2020 01:00:00;28-05-2020 02:00:00;0;KWH
28-05-2020 02:00:00;28-05-2020 03:00:00;0;KWH
28-05-2020 03:00:00;28-05-2020 04:00:00;0;KWH
28-05-2020 04:00:00;28-05-2020 05:00:00;0;KWH
28-05-2020 05:00:00;28-05-2020 06:00:00;0.007;KWH
28-05-2020 06:00:00;28-05-2020 07:00:00;0.143;KWH
28-05-2020 07:00:00;28-05-2020 08:00:00;0.667;KWH
28-05-2020 08:00:00;28-05-2020 09:00:00;1.28;KWH
28-05-2020 09:00:00;28-05-2020 10:00:00;1.758;KWH
28-05-2020 10:00:00;28-05-2020 11:00:00;2.076;KWH
28-05-2020 11:00:00;28-05-2020 12:00:00;2.257;KWH
28-05-2020 12:00:00;28-05-2020 13:00:00;2.253;KWH
28-05-2020 13:00:00;28-05-2020 14:00:00;2.236;KWH
28-05-2020 14:00:00;28-05-2020 15:00:00;2.114;KWH
28-05-2020 15:00:00;28-05-2020 16:00:00;1.995;KWH
28-05-2020 16:00:00;28-05-2020 17:00:00;1.432;KWH
28-05-2020 17:00:00;28-05-2020 18:00:00;1.171;KWH
28-05-2020 18:00:00;28-05-2020 19:00:00;0.712;KWH
28-05-2020 19:00:00;28-05-2020 20:00:00;0.379;KWH
28-05-2020 20:00:00;28-05-2020 21:00:00;0.051;KWH
28-05-2020 21:00:00;28-05-2020 22:00:00;0;KWH
28-05-2020 22:00:00;28-05-2020 23:00:00;0;KWH
28-05-2020 23:00:00;29-05-2020 00:00:00;0;KWH
29-05-2020 00:00:00;29-05-2020 01:00:00;0;KWH
29-05-2020 01:00:00;29-05-2020 02:00:00;0;KWH
29-05-2020 02:00:00;29-05-2020 03:00:00;0;KWH
29-05-2020 03:00:00;29-05-2020 04:00:00;0;KWH
29-05-2020 04:00:00;29-05-2020 05:00:00;0;KWH
29-05-2020 05:00:00;29-05-2020 06:00:00;0.013;KWH
29-05-2020 06:00:00;29-05-2020 07:00:00;0.163;KWH
29-05-2020 07:00:00;29-05-2020 08:00:00;0.671;KWH
29-05-2020 08:00:00;29-05-2020 09:00:00;1.235;KWH
29-05-2020 09:00:00;29-05-2020 10:00:00;1.626;KWH
29-05-2020 10:00:00;29-05-2020 11:00:00;1.878;KWH
29-05-2020 11:00:00;29-05-2020 12:00:00;1.551;KWH
29-05-2020 12:00:00;29-05-2020 13:00:00;1.888;KWH
29-05-2020 13:00:00;29-05-2020 14:00:00;1.388;KWH
29-05-2020 14:00:00;29-05-2020 15:00:00;1.129;KWH
29-05-2020 15:00:00;29-05-2020 16:00:00;1.68;KWH
29-05-2020 16:00:00;29-05-2020 17:00:00;1.709;KWH
29-05-2020 17:00:00;29-05-2020 18:00:00;0.691;KWH
29-05-2020 18:00:00;29-05-2020 19:00:00;0.84;KWH
29-05-2020 19:00:00;29-05-2020 20:00:00;0.199;KWH
29-05-2020 20:00:00;29-05-2020 21:00:00;0.004;KWH
29-05-2020 21:00:00;29-05-2020 22:00:00;0;KWH
29-05-2020 22:00:00;29-05-2020 23:00:00;0;KWH
29-05-2020 23:00:00;30-05-2020 00:00:00;0;KWH
30-05-2020 00:00:00;30-05-2020 01:00:00;0;KWH
30-05-2020 01:00:00;30-05-2020 02:00:00;0;KWH
30-05-2020 02:00:00;30-05-2020 03:00:00;0;KWH
30-05-2020 03:00:00;30-05-2020 04:00:00;0;KWH
30-05-2020 04:00:00;30-05-2020 05:00:00;0;KWH
30-05-2020 05:00:00;30-05-2020 06:00:00;0.018;KWH
30-05-2020 06:00:00;30-05-2020 07:00:00;0.211;KWH
30-05-2020 07:00:00;30-05-2020 08:00:00;0.637;KWH
30-05-2020 08:00:00;30-05-2020 09:00:00;1.238;KWH
30-05-2020 09:00:00;30-05-2020 10:00:00;1.633;KWH
30-05-2020 10:00:00;30-05-2020 11:00:00;2.019;KWH
30-05-2020 11:00:00;30-05-2020 12:00:00;2.014;KWH
30-05-2020 12:00:00;30-05-2020 13:00:00;2.173;KWH
30-05-2020 13:00:00;30-05-2020 14:00:00;2.331;KWH
30-05-2020 14:00:00;30-05-2020 15:00:00;1.904;KWH
30-05-2020 15:00:00;30-05-2020 16:00:00;1.569;KWH
30-05-2020 16:00:00;30-05-2020 17:00:00;1.231;KWH
30-05-2020 17:00:00;30-05-2020 18:00:00;0.491;KWH
30-05-2020 18:00:00;30-05-2020 19:00:00;0.293;KWH
30-05-2020 19:00:00;30-05-2020 20:00:00;0.22;KWH
30-05-2020 20:00:00;30-05-2020 21:00:00;0.085;KWH
30-05-2020 21:00:00;30-05-2020 22:00:00;0.006;KWH
30-05-2020 22:00:00;30-05-2020 23:00:00;0;KWH
30-05-2020 23:00:00;31-05-2020 00:00:00;0;KWH
31-05-2020 00:00:00;31-05-2020 01:00:00;0;KWH
31-05-2020 01:00:00;31-05-2020 02:00:00;0;KWH
31-05-2020 02:00:00;31-05-2020 03:00:00;0;KWH
31-05-2020 03:00:00;31-05-2020 04:00:00;0;KWH
31-05-2020 04:00:00;31-05-2020 05:00:00;0;KWH
31-05-2020 05:00:00;31-05-2020 06:00:00;0.031;KWH
31-05-2020 06:00:00;31-05-2020 07:00:00;0.182;KWH
31-05-2020 07:00:00;31-05-2020 08:00:00;0.487;KWH
31-05-2020 08:00:00;31-05-2020 09:00:00;1.083;KWH
31-05-2020 09:00:00;31-05-2020 10:00:00;1.614;KWH
31-05-2020 10:00:00;31-05-2020 11:00:00;1.935;KWH
31-05-2020 11:00:00;31-05-2020 12:00:00;2.133;KWH
31-05-2020 12:00:00;31-05-2020 13:00:00;2.415;KWH
31-05-2020 13:00:00;31-05-2020 14:00:00;2.419;KWH
31-05-2020 14:00:00;31-05-2020 15:00:00;2.088;KWH
31-05-2020 15:00:00;31-05-2020 16:00:00;1.904;KWH
31-05-2020 16:00:00;31-05-2020 17:00:00;1.671;KWH
31-05-2020 17:00:00;31-05-2020 18:00:00;1.499;KWH
31-05-2020 18:00:00;31-05-2020 19:00:00;0.952;KWH
31-05-2020 19:00:00;31-05-2020 20:00:00;0.336;KWH
31-05-2020 20:00:00;31-05-2020 21:00:00;0.047;KWH
31-05-2020 21:00:00;31-05-2020 22:00:00;0;KWH
31-05-2020 22:00:00;31-05-2020 23:00:00;0;KWH
31-05-2020 23:00:00;01-06-2020 00:00:00;0;KWH
01-06-2020 00:00:00;01-06-2020 01:00:00;0;KWH
01-06-2020 01:00:00;01-06-2020 02:00:00;0;KWH
01-06-2020 02:00:00;01-06-2020 03:00:00;0;KWH
01-06-2020 03:00:00;01-06-2020 04:00:00;0;KWH
01-06-2020 04:00:00;01-06-2020 05:00:00;0;KWH
01-06-2020 05:00:00;01-06-2020 06:00:00;0.01;KWH
01-06-2020 06:00:00;01-06-2020 07:00:00;0.161;KWH
01-06-2020 07:00:00;01-06-2020 08:00:00;0.631;KWH
01-06-2020 08:00:00;01-06-2020 09:00:00;1.225;KWH
01-06-2020 09:00:00;01-06-2020 10:00:00;1.615;KWH
01-06-2020 10:00:00;01-06-2020 11:00:00;1.826;KWH
01-06-2020 11:00:00;01-06-2020 12:00:00;1.937;KWH
01-06-2020 12:00:00;01-06-2020 13:00:00;1.846;KWH
01-06-2020 13:00:00;01-06-2020 14:00:00;1.884;KWH
01-06-2020 14:00:00;01-06-2020 15:00:00;1.874;KWH
01-06-2020 15:00:00;01-06-2020 16:00:00;1.834;KWH
01-06-2020 16:00:00;01-06-2020 17:00:00;1.645;KWH
01-06-2020 17:00:00;01-06-2020 18:00:00;1.273;KWH
01-06-2020 18:00:00;01-06-2020 19:00:00;0.877;KWH
01-06-2020 19:00:00;01-06-2020 20:00:00;0.309;KWH
01-06-2020 20:00:00;01-06-2020 21:00:00;0.025;KWH
01-06-2020 21:00:00;01-06-2020 22:00:00;0;KWH
01-06-2020 22:00:00;01-06-2020 23:00:00;0;KWH
01-06-2020 23:00:00;02-06-2020 00:00:00;0;KWH
02-06-2020 00:00:00;02-06-2020 01:00:00;0;KWH
02-06-2020 01:00:00;02-06-2020 02:00:00;0;KWH
02-06-2020 02:00:00;02-06-2020 03:00:00;0;KWH
02-06-2020 03:00:00;02-06-2020 04:00:00;0;KWH
02-06-2020 04:00:00;02-06-2020 05:00:00;0;KWH
02-06-2020 05:00:00;02-06-2020 06:00:00;0.007;KWH
02-06-2020 06:00:00;02-06-2020 07:00:00;0.161;KWH
02-06-2020 07:00:00;02-06-2020 08:00:00;0.64;KWH
02-06-2020 08:00:00;02-06-2020 09:00:00;1.181;KWH
02-06-2020 09:00:00;02-06-2020 10:00:00;1.589;KWH
02-06-2020 10:00:00;02-06-2020 11:00:00;1.866;KWH
02-06-2020 11:00:00;02-06-2020 12:00:00;1.99;KWH
02-06-2020 12:00:00;02-06-2020 13:00:00;2.019;KWH
02-06-2020 13:00:00;02-06-2020 14:00:00;1.969;KWH
02-06-2020 14:00:00;02-06-2020 15:00:00;1.911;KWH
02-06-2020 15:00:00;02-06-2020 16:00:00;1.864;KWH
02-06-2020 16:00:00;02-06-2020 17:00:00;1.634;KWH
02-06-2020 17:00:00;02-06-2020 18:00:00;1.329;KWH
02-06-2020 18:00:00;02-06-2020 19:00:00;0.874;KWH
02-06-2020 19:00:00;02-06-2020 20:00:00;0.322;KWH
02-06-2020 20:00:00;02-06-2020 21:00:00;0.02;KWH
02-06-2020 21:00:00;02-06-2020 22:00:00;0;KWH
02-06-2020 22:00:00;02-06-2020 23:00:00;0;KWH
02-06-2020 23:00:00;03-06-2020 00:00:00;0;KWH
03-06-2020 00:00:00;03-06-2020 01:00:00;0;KWH
03-06-2020 01:00:00;03-06-2020 02:00:00;0;KWH
03-06-2020 02:00:00;03-06-2020 03:00:00;0;KWH
03-06-2020 03:00:00;03-06-2020 04:00:00;0;KWH
03-06-2020 04:00:00;03-06-2020 05:00:00;0;KWH
03-06-2020 05:00:00;03-06-2020 06:00:00;0.015;KWH
03-06-2020 06:00:00;03-06-2020 07:00:00;0.204;KWH
03-06-2020 07:00:00;03-06-2020 08:00:00;0.494;KWH
03-06-2020 08:00:00;03-06-2020 09:00:00;1.203;KWH
03-06-2020 09:00:00;03-06-2020 10:00:00;1.393;KWH
03-06-2020 10:00:00;03-06-2020 11:00:00;2.092;KWH
03-06-2020 11:00:00;03-06-2020 12:00:00;2.393;KWH
03-06-2020 12:00:00;03-06-2020 13:00:00;2.496;KWH
03-06-2020 13:00:00;03-06-2020 14:00:00;2.501;KWH
03-06-2020 14:00:00;03-06-2020 15:00:00;2.449;KWH
03-06-2020 15:00:00;03-06-2020 16:00:00;2.306;KWH
03-06-2020 16:00:00;03-06-2020 17:00:00;1.901;KWH
03-06-2020 17:00:00;03-06-2020 18:00:00;1.608;KWH
03-06-2020 18:00:00;03-06-2020 19:00:00;1.044;KWH
03-06-2020 19:00:00;03-06-2020 20:00:00;0.381;KWH
03-06-2020 20:00:00;03-06-2020 21:00:00;0.077;KWH
03-06-2020 21:00:00;03-06-2020 22:00:00;0.002;KWH
03-06-2020 22:00:00;03-06-2020 23:00:00;0;KWH
03-06-2020 23:00:00;04-06-2020 00:00:00;0;KWH
04-06-2020 00:00:00;04-06-2020 01:00:00;0;KWH
04-06-2020 01:00:00;04-06-2020 02:00:00;0;KWH
04-06-2020 02:00:00;04-06-2020 03:00:00;0;KWH
04-06-2020 03:00:00;04-06-2020 04:00:00;0;KWH
04-06-2020 04:00:00;04-06-2020 05:00:00;0;KWH
04-06-2020 05:00:00;04-06-2020 06:00:00;0.058;KWH
04-06-2020 06:00:00;04-06-2020 07:00:00;0.248;KWH
04-06-2020 07:00:00;04-06-2020 08:00:00;0.772;KWH
04-06-2020 08:00:00;04-06-2020 09:00:00;1.437;KWH
04-06-2020 09:00:00;04-06-2020 10:00:00;1.719;KWH
04-06-2020 10:00:00;04-06-2020 11:00:00;2.206;KWH
04-06-2020 11:00:00;04-06-2020 12:00:00;2.335;KWH
04-06-2020 12:00:00;04-06-2020 13:00:00;2.365;KWH
04-06-2020 13:00:00;04-06-2020 14:00:00;2.375;KWH
04-06-2020 14:00:00;04-06-2020 15:00:00;1.738;KWH
04-06-2020 15:00:00;04-06-2020 16:00:00;0.842;KWH
04-06-2020 16:00:00;04-06-2020 17:00:00;0.423;KWH
04-06-2020 17:00:00;04-06-2020 18:00:00;0.227;KWH
04-06-2020 18:00:00;04-06-2020 19:00:00;0.113;KWH
04-06-2020 19:00:00;04-06-2020 20:00:00;0.014;KWH
04-06-2020 20:00:00;04-06-2020 21:00:00;0;KWH
04-06-2020 21:00:00;04-06-2020 22:00:00;0;KWH
04-06-2020 22:00:00;04-06-2020 23:00:00;0;KWH
04-06-2020 23:00:00;05-06-2020 00:00:00;0;KWH
05-06-2020 00:00:00;05-06-2020 01:00:00;0;KWH
05-06-2020 01:00:00;05-06-2020 02:00:00;0;KWH
05-06-2020 02:00:00;05-06-2020 03:00:00;0;KWH
05-06-2020 03:00:00;05-06-2020 04:00:00;0;KWH
05-06-2020 04:00:00;05-06-2020 05:00:00;0;KWH
05-06-2020 05:00:00;05-06-2020 06:00:00;0.007;KWH
05-06-2020 06:00:00;05-06-2020 07:00:00;0.148;KWH
05-06-2020 07:00:00;05-06-2020 08:00:00;0.257;KWH
05-06-2020 08:00:00;05-06-2020 09:00:00;0.834;KWH
05-06-2020 09:00:00;05-06-2020 10:00:00;0.819;KWH
05-06-2020 10:00:00;05-06-2020 11:00:00;1.193;KWH
05-06-2020 11:00:00;05-06-2020 12:00:00;1.183;KWH
05-06-2020 12:00:00;05-06-2020 13:00:00;1.739;KWH
05-06-2020 13:00:00;05-06-2020 14:00:00;2.455;KWH
05-06-2020 14:00:00;05-06-2020 15:00:00;2.488;KWH
05-06-2020 15:00:00;05-06-2020 16:00:00;2.167;KWH
05-06-2020 16:00:00;05-06-2020 17:00:00;1.967;KWH
05-06-2020 17:00:00;05-06-2020 18:00:00;1.648;KWH
05-06-2020 18:00:00;05-06-2020 19:00:00;1.044;KWH
05-06-2020 19:00:00;05-06-2020 20:00:00;0.33;KWH
05-06-2020 20:00:00;05-06-2020 21:00:00;0.056;KWH
05-06-2020 21:00:00;05-06-2020 22:00:00;0.004;KWH
05-06-2020 22:00:00;05-06-2020 23:00:00;0;KWH
05-06-2020 23:00:00;06-06-2020 00:00:00;0;KWH
06-06-2020 00:00:00;06-06-2020 01:00:00;0;KWH
06-06-2020 01:00:00;06-06-2020 02:00:00;0;KWH
06-06-2020 02:00:00;06-06-2020 03:00:00;0;KWH
06-06-2020 03:00:00;06-06-2020 04:00:00;0;KWH
06-06-2020 04:00:00;06-06-2020 05:00:00;0;KWH
06-06-2020 05:00:00;06-06-2020 06:00:00;0.025;KWH
06-06-2020 06:00:00;06-06-2020 07:00:00;0.261;KWH
06-06-2020 07:00:00;06-06-2020 08:00:00;0.661;KWH
06-06-2020 08:00:00;06-06-2020 09:00:00;1.195;KWH
06-06-2020 09:00:00;06-06-2020 10:00:00;1.041;KWH
06-06-2020 10:00:00;06-06-2020 11:00:00;1.272;KWH
06-06-2020 11:00:00;06-06-2020 12:00:00;2.359;KWH
06-06-2020 12:00:00;06-06-2020 13:00:00;0.841;KWH
06-06-2020 13:00:00;06-06-2020 14:00:00;1.309;KWH
06-06-2020 14:00:00;06-06-2020 15:00:00;1.944;KWH
06-06-2020 15:00:00;06-06-2020 16:00:00;2.333;KWH
06-06-2020 16:00:00;06-06-2020 17:00:00;1.501;KWH
06-06-2020 17:00:00;06-06-2020 18:00:00;1.179;KWH
06-06-2020 18:00:00;06-06-2020 19:00:00;0.815;KWH
06-06-2020 19:00:00;06-06-2020 20:00:00;0.339;KWH
06-06-2020 20:00:00;06-06-2020 21:00:00;0.057;KWH
06-06-2020 21:00:00;06-06-2020 22:00:00;0.001;KWH
06-06-2020 22:00:00;06-06-2020 23:00:00;0;KWH
06-06-2020 23:00:00;07-06-2020 00:00:00;0;KWH
07-06-2020 00:00:00;07-06-2020 01:00:00;0;KWH
07-06-2020 01:00:00;07-06-2020 02:00:00;0;KWH
07-06-2020 02:00:00;07-06-2020 03:00:00;0;KWH
07-06-2020 03:00:00;07-06-2020 04:00:00;0;KWH
07-06-2020 04:00:00;07-06-2020 05:00:00;0;KWH
07-06-2020 05:00:00;07-06-2020 06:00:00;0.005;KWH
07-06-2020 06:00:00;07-06-2020 07:00:00;0.213;KWH
07-06-2020 07:00:00;07-06-2020 08:00:00;0.782;KWH
07-06-2020 08:00:00;07-06-2020 09:00:00;1.369;KWH
07-06-2020 09:00:00;07-06-2020 10:00:00;1.681;KWH
07-06-2020 10:00:00;07-06-2020 11:00:00;1.975;KWH
07-06-2020 11:00:00;07-06-2020 12:00:00;1.505;KWH
07-06-2020 12:00:00;07-06-2020 13:00:00;2.14;KWH
07-06-2020 13:00:00;07-06-2020 14:00:00;1.73;KWH
07-06-2020 14:00:00;07-06-2020 15:00:00;1.007;KWH
07-06-2020 15:00:00;07-06-2020 16:00:00;1.153;KWH
07-06-2020 16:00:00;07-06-2020 17:00:00;0.872;KWH
07-06-2020 17:00:00;07-06-2020 18:00:00;0.988;KWH
07-06-2020 18:00:00;07-06-2020 19:00:00;0.441;KWH
07-06-2020 19:00:00;07-06-2020 20:00:00;0.32;KWH
07-06-2020 20:00:00;07-06-2020 21:00:00;0.173;KWH
07-06-2020 21:00:00;07-06-2020 22:00:00;0.005;KWH
07-06-2020 22:00:00;07-06-2020 23:00:00;0;KWH
07-06-2020 23:00:00;08-06-2020 00:00:00;0;KWH
08-06-2020 00:00:00;08-06-2020 01:00:00;0;KWH
08-06-2020 01:00:00;08-06-2020 02:00:00;0;KWH
08-06-2020 02:00:00;08-06-2020 03:00:00;0;KWH
08-06-2020 03:00:00;08-06-2020 04:00:00;0;KWH
08-06-2020 04:00:00;08-06-2020 05:00:00;0;KWH
08-06-2020 05:00:00;08-06-2020 06:00:00;0.041;KWH
08-06-2020 06:00:00;08-06-2020 07:00:00;0.245;KWH
08-06-2020 07:00:00;08-06-2020 08:00:00;0.751;KWH
08-06-2020 08:00:00;08-06-2020 09:00:00;1.291;KWH
08-06-2020 09:00:00;08-06-2020 10:00:00;1.69;KWH
08-06-2020 10:00:00;08-06-2020 11:00:00;1.602;KWH
08-06-2020 11:00:00;08-06-2020 12:00:00;1.31;KWH
08-06-2020 12:00:00;08-06-2020 13:00:00;1.451;KWH
08-06-2020 13:00:00;08-06-2020 14:00:00;1.26;KWH
08-06-2020 14:00:00;08-06-2020 15:00:00;1.672;KWH
08-06-2020 15:00:00;08-06-2020 16:00:00;0.604;KWH
08-06-2020 16:00:00;08-06-2020 17:00:00;0.937;KWH
08-06-2020 17:00:00;08-06-2020 18:00:00;0.496;KWH
08-06-2020 18:00:00;08-06-2020 19:00:00;0.226;KWH
08-06-2020 19:00:00;08-06-2020 20:00:00;0.179;KWH
08-06-2020 20:00:00;08-06-2020 21:00:00;0.075;KWH
08-06-2020 21:00:00;08-06-2020 22:00:00;0.046;KWH
08-06-2020 22:00:00;08-06-2020 23:00:00;0;KWH
08-06-2020 23:00:00;09-06-2020 00:00:00;0;KWH
09-06-2020 00:00:00;09-06-2020 01:00:00;0;KWH
09-06-2020 01:00:00;09-06-2020 02:00:00;0;KWH
09-06-2020 02:00:00;09-06-2020 03:00:00;0;KWH
09-06-2020 03:00:00;09-06-2020 04:00:00;0;KWH
09-06-2020 04:00:00;09-06-2020 05:00:00;0;KWH
09-06-2020 05:00:00;09-06-2020 06:00:00;0.037;KWH
09-06-2020 06:00:00;09-06-2020 07:00:00;0.213;KWH
09-06-2020 07:00:00;09-06-2020 08:00:00;0.722;KWH
09-06-2020 08:00:00;09-06-2020 09:00:00;1.377;KWH
09-06-2020 09:00:00;09-06-2020 10:00:00;1.336;KWH
09-06-2020 10:00:00;09-06-2020 11:00:00;1.402;KWH
09-06-2020 11:00:00;09-06-2020 12:00:00;0.486;KWH
09-06-2020 12:00:00;09-06-2020 13:00:00;0.967;KWH
09-06-2020 13:00:00;09-06-2020 14:00:00;1.606;KWH
09-06-2020 14:00:00;09-06-2020 15:00:00;0.465;KWH
09-06-2020 15:00:00;09-06-2020 16:00:00;0.199;KWH
09-06-2020 16:00:00;09-06-2020 17:00:00;0.666;KWH
09-06-2020 17:00:00;09-06-2020 18:00:00;0.992;KWH
09-06-2020 18:00:00;09-06-2020 19:00:00;0.582;KWH
09-06-2020 19:00:00;09-06-2020 20:00:00;0.397;KWH
09-06-2020 20:00:00;09-06-2020 21:00:00;0.088;KWH
09-06-2020 21:00:00;09-06-2020 22:00:00;0.005;KWH
09-06-2020 22:00:00;09-06-2020 23:00:00;0;KWH
09-06-2020 23:00:00;10-06-2020 00:00:00;0;KWH
10-06-2020 00:00:00;10-06-2020 01:00:00;0;KWH
10-06-2020 01:00:00;10-06-2020 02:00:00;0;KWH
10-06-2020 02:00:00;10-06-2020 03:00:00;0;KWH
10-06-2020 03:00:00;10-06-2020 04:00:00;0;KWH
10-06-2020 04:00:00;10-06-2020 05:00:00;0;KWH
10-06-2020 05:00:00;10-06-2020 06:00:00;0.041;KWH
10-06-2020 06:00:00;10-06-2020 07:00:00;0.247;KWH
10-06-2020 07:00:00;10-06-2020 08:00:00;0.77;KWH
10-06-2020 08:00:00;10-06-2020 09:00:00;1.316;KWH
10-06-2020 09:00:00;10-06-2020 10:00:00;1.456;KWH
10-06-2020 10:00:00;10-06-2020 11:00:00;1.941;KWH
10-06-2020 11:00:00;10-06-2020 12:00:00;1.883;KWH
10-06-2020 12:00:00;10-06-2020 13:00:00;1.781;KWH
10-06-2020 13:00:00;10-06-2020 14:00:00;1.869;KWH
10-06-2020 14:00:00;10-06-2020 15:00:00;1.183;KWH
10-06-2020 15:00:00;10-06-2020 16:00:00;0.78;KWH
10-06-2020 16:00:00;10-06-2020 17:00:00;0.158;KWH
10-06-2020 17:00:00;10-06-2020 18:00:00;1.214;KWH
10-06-2020 18:00:00;10-06-2020 19:00:00;0.216;KWH
10-06-2020 19:00:00;10-06-2020 20:00:00;0.048;KWH
10-06-2020 20:00:00;10-06-2020 21:00:00;0.004;KWH
10-06-2020 21:00:00;10-06-2020 22:00:00;0;KWH
10-06-2020 22:00:00;10-06-2020 23:00:00;0;KWH
10-06-2020 23:00:00;11-06-2020 00:00:00;0;KWH
11-06-2020 00:00:00;11-06-2020 01:00:00;0;KWH
11-06-2020 01:00:00;11-06-2020 02:00:00;0;KWH
11-06-2020 02:00:00;11-06-2020 03:00:00;0;KWH
11-06-2020 03:00:00;11-06-2020 04:00:00;0;KWH
11-06-2020 04:00:00;11-06-2020 05:00:00;0;KWH
11-06-2020 05:00:00;11-06-2020 06:00:00;0;KWH
11-06-2020 06:00:00;11-06-2020 07:00:00;0.072;KWH
11-06-2020 07:00:00;11-06-2020 08:00:00;0.429;KWH
11-06-2020 08:00:00;11-06-2020 09:00:00;0.562;KWH
11-06-2020 09:00:00;11-06-2020 10:00:00;1.032;KWH
11-06-2020 10:00:00;11-06-2020 11:00:00;1.117;KWH
11-06-2020 11:00:00;11-06-2020 12:00:00;2.198;KWH
11-06-2020 12:00:00;11-06-2020 13:00:00;2.104;KWH
11-06-2020 13:00:00;11-06-2020 14:00:00;1.988;KWH
11-06-2020 14:00:00;11-06-2020 15:00:00;1.008;KWH
11-06-2020 15:00:00;11-06-2020 16:00:00;0.22;KWH
11-06-2020 16:00:00;11-06-2020 17:00:00;0.133;KWH
11-06-2020 17:00:00;11-06-2020 18:00:00;0.166;KWH
11-06-2020 18:00:00;11-06-2020 19:00:00;0.262;KWH
11-06-2020 19:00:00;11-06-2020 20:00:00;0.031;KWH
11-06-2020 20:00:00;11-06-2020 21:00:00;0;KWH
11-06-2020 21:00:00;11-06-2020 22:00:00;0;KWH
11-06-2020 22:00:00;11-06-2020 23:00:00;0;KWH
11-06-2020 23:00:00;12-06-2020 00:00:00;0;KWH
12-06-2020 00:00:00;12-06-2020 01:00:00;0;KWH
12-06-2020 01:00:00;12-06-2020 02:00:00;0;KWH
12-06-2020 02:00:00;12-06-2020 03:00:00;0;KWH
12-06-2020 03:00:00;12-06-2020 04:00:00;0;KWH
12-06-2020 04:00:00;12-06-2020 05:00:00;0;KWH
12-06-2020 05:00:00;12-06-2020 06:00:00;0;KWH
12-06-2020 06:00:00;12-06-2020 07:00:00;0.007;KWH
12-06-2020 07:00:00;12-06-2020 08:00:00;0.056;KWH
12-06-2020 08:00:00;12-06-2020 09:00:00;0.195;KWH
12-06-2020 09:00:00;12-06-2020 10:00:00;0.147;KWH
12-06-2020 10:00:00;12-06-2020 11:00:00;0.369;KWH
12-06-2020 11:00:00;12-06-2020 12:00:00;0.217;KWH
12-06-2020 12:00:00;12-06-2020 13:00:00;0.198;KWH
12-06-2020 13:00:00;12-06-2020 14:00:00;0.472;KWH
12-06-2020 14:00:00;12-06-2020 15:00:00;0.815;KWH
12-06-2020 15:00:00;12-06-2020 16:00:00;0.5;KWH
12-06-2020 16:00:00;12-06-2020 17:00:00;0.568;KWH
12-06-2020 17:00:00;12-06-2020 18:00:00;0.482;KWH
