Fra_dato;Til_dato;Maengde;Maaleenhed
19-01-2021 10:00:00;19-01-2021 11:00:00;0.268;KWH
19-01-2021 11:00:00;19-01-2021 12:00:00;0.159;KWH
19-01-2021 12:00:00;19-01-2021 13:00:00;0.157;KWH
19-01-2021 13:00:00;19-01-2021 14:00:00;0.193;KWH
19-01-2021 14:00:00;19-01-2021 15:00:00;0.228;KWH
19-01-2021 15:00:00;19-01-2021 16:00:00;0.229;KWH
19-01-2021 16:00:00;19-01-2021 17:00:00;0.422;KWH
19-01-2021 17:00:00;19-01-2021 18:00:00;0.956;KWH
19-01-2021 18:00:00;19-01-2021 19:00:00;0.398;KWH
19-01-2021 19:00:00;19-01-2021 20:00:00;0.349;KWH
19-01-2021 20:00:00;19-01-2021 21:00:00;0.309;KWH
19-01-2021 21:00:00;19-01-2021 22:00:00;0.334;KWH
19-01-2021 22:00:00;19-01-2021 23:00:00;0.263;KWH
19-01-2021 23:00:00;20-01-2021 00:00:00;0.19;KWH
20-01-2021 00:00:00;20-01-2021 01:00:00;0.154;KWH
20-01-2021 01:00:00;20-01-2021 02:00:00;0.16;KWH
20-01-2021 02:00:00;20-01-2021 03:00:00;0.135;KWH
20-01-2021 03:00:00;20-01-2021 04:00:00;0.166;KWH
20-01-2021 04:00:00;20-01-2021 05:00:00;0.184;KWH
20-01-2021 05:00:00;20-01-2021 06:00:00;0.153;KWH
20-01-2021 06:00:00;20-01-2021 07:00:00;0.372;KWH
20-01-2021 07:00:00;20-01-2021 08:00:00;0.335;KWH
20-01-2021 08:00:00;20-01-2021 09:00:00;0.837;KWH
20-01-2021 09:00:00;20-01-2021 10:00:00;2.441;KWH
20-01-2021 10:00:00;20-01-2021 11:00:00;0.301;KWH
20-01-2021 11:00:00;20-01-2021 12:00:00;0.236;KWH
20-01-2021 12:00:00;20-01-2021 13:00:00;0.667;KWH
20-01-2021 13:00:00;20-01-2021 14:00:00;0.9;KWH
20-01-2021 14:00:00;20-01-2021 15:00:00;0.398;KWH
20-01-2021 15:00:00;20-01-2021 16:00:00;0.273;KWH
20-01-2021 16:00:00;20-01-2021 17:00:00;0.333;KWH
20-01-2021 17:00:00;20-01-2021 18:00:00;1.073;KWH
20-01-2021 18:00:00;20-01-2021 19:00:00;0.618;KWH
20-01-2021 19:00:00;20-01-2021 20:00:00;0.398;KWH
20-01-2021 20:00:00;20-01-2021 21:00:00;0.307;KWH
20-01-2021 21:00:00;20-01-2021 22:00:00;0.276;KWH
20-01-2021 22:00:00;20-01-2021 23:00:00;0.301;KWH
20-01-2021 23:00:00;21-01-2021 00:00:00;0.206;KWH
21-01-2021 00:00:00;21-01-2021 01:00:00;0.122;KWH
21-01-2021 01:00:00;21-01-2021 02:00:00;0.139;KWH
21-01-2021 02:00:00;21-01-2021 03:00:00;0.123;KWH
21-01-2021 03:00:00;21-01-2021 04:00:00;0.121;KWH
21-01-2021 04:00:00;21-01-2021 05:00:00;0.164;KWH
21-01-2021 05:00:00;21-01-2021 06:00:00;0.138;KWH
21-01-2021 06:00:00;21-01-2021 07:00:00;0.167;KWH
21-01-2021 07:00:00;21-01-2021 08:00:00;0.58;KWH
21-01-2021 08:00:00;21-01-2021 09:00:00;0.458;KWH
21-01-2021 09:00:00;21-01-2021 10:00:00;1.011;KWH
21-01-2021 10:00:00;21-01-2021 11:00:00;0.444;KWH
21-01-2021 11:00:00;21-01-2021 12:00:00;0.952;KWH
21-01-2021 12:00:00;21-01-2021 13:00:00;0.366;KWH
21-01-2021 13:00:00;21-01-2021 14:00:00;0.224;KWH
21-01-2021 14:00:00;21-01-2021 15:00:00;0.6;KWH
21-01-2021 15:00:00;21-01-2021 16:00:00;0.409;KWH
21-01-2021 16:00:00;21-01-2021 17:00:00;0.551;KWH
21-01-2021 17:00:00;21-01-2021 18:00:00;0.525;KWH
21-01-2021 18:00:00;21-01-2021 19:00:00;0.418;KWH
21-01-2021 19:00:00;21-01-2021 20:00:00;0.939;KWH
21-01-2021 20:00:00;21-01-2021 21:00:00;0.542;KWH
21-01-2021 21:00:00;21-01-2021 22:00:00;0.656;KWH
21-01-2021 22:00:00;21-01-2021 23:00:00;0.168;KWH
21-01-2021 23:00:00;22-01-2021 00:00:00;0.134;KWH
22-01-2021 00:00:00;22-01-2021 01:00:00;0.139;KWH
22-01-2021 01:00:00;22-01-2021 02:00:00;0.124;KWH
22-01-2021 02:00:00;22-01-2021 03:00:00;0.125;KWH
22-01-2021 03:00:00;22-01-2021 04:00:00;0.122;KWH
22-01-2021 04:00:00;22-01-2021 05:00:00;0.155;KWH
22-01-2021 05:00:00;22-01-2021 06:00:00;0.121;KWH
22-01-2021 06:00:00;22-01-2021 07:00:00;0.14;KWH
22-01-2021 07:00:00;22-01-2021 08:00:00;0.504;KWH
22-01-2021 08:00:00;22-01-2021 09:00:00;0.437;KWH
22-01-2021 09:00:00;22-01-2021 10:00:00;0.311;KWH
22-01-2021 10:00:00;22-01-2021 11:00:00;0.281;KWH
22-01-2021 11:00:00;22-01-2021 12:00:00;0.159;KWH
22-01-2021 12:00:00;22-01-2021 13:00:00;0.121;KWH
22-01-2021 13:00:00;22-01-2021 14:00:00;0.129;KWH
22-01-2021 14:00:00;22-01-2021 15:00:00;0.126;KWH
22-01-2021 15:00:00;22-01-2021 16:00:00;0.245;KWH
22-01-2021 16:00:00;22-01-2021 17:00:00;0.407;KWH
22-01-2021 17:00:00;22-01-2021 18:00:00;3.05;KWH
22-01-2021 18:00:00;22-01-2021 19:00:00;0.864;KWH
22-01-2021 19:00:00;22-01-2021 20:00:00;0.391;KWH
22-01-2021 20:00:00;22-01-2021 21:00:00;0.395;KWH
22-01-2021 21:00:00;22-01-2021 22:00:00;0.288;KWH
22-01-2021 22:00:00;22-01-2021 23:00:00;0.284;KWH
22-01-2021 23:00:00;23-01-2021 00:00:00;0.148;KWH
23-01-2021 00:00:00;23-01-2021 01:00:00;0.159;KWH
23-01-2021 01:00:00;23-01-2021 02:00:00;0.093;KWH
23-01-2021 02:00:00;23-01-2021 03:00:00;0.118;KWH
23-01-2021 03:00:00;23-01-2021 04:00:00;0.089;KWH
23-01-2021 04:00:00;23-01-2021 05:00:00;0.126;KWH
23-01-2021 05:00:00;23-01-2021 06:00:00;0.129;KWH
23-01-2021 06:00:00;23-01-2021 07:00:00;0.12;KWH
23-01-2021 07:00:00;23-01-2021 08:00:00;0.811;KWH
23-01-2021 08:00:00;23-01-2021 09:00:00;1.4;KWH
23-01-2021 09:00:00;23-01-2021 10:00:00;0.716;KWH
23-01-2021 10:00:00;23-01-2021 11:00:00;0.167;KWH
23-01-2021 11:00:00;23-01-2021 12:00:00;0.067;KWH
23-01-2021 12:00:00;23-01-2021 13:00:00;0.094;KWH
23-01-2021 13:00:00;23-01-2021 14:00:00;0.081;KWH
23-01-2021 14:00:00;23-01-2021 15:00:00;0.065;KWH
23-01-2021 15:00:00;23-01-2021 16:00:00;0.921;KWH
23-01-2021 16:00:00;23-01-2021 17:00:00;0.495;KWH
23-01-2021 17:00:00;23-01-2021 18:00:00;0.579;KWH
23-01-2021 18:00:00;23-01-2021 19:00:00;0.929;KWH
23-01-2021 19:00:00;23-01-2021 20:00:00;0.512;KWH
23-01-2021 20:00:00;23-01-2021 21:00:00;0.876;KWH
23-01-2021 21:00:00;23-01-2021 22:00:00;0.46;KWH
23-01-2021 22:00:00;23-01-2021 23:00:00;0.15;KWH
23-01-2021 23:00:00;24-01-2021 00:00:00;0.153;KWH
24-01-2021 00:00:00;24-01-2021 01:00:00;0.12;KWH
24-01-2021 01:00:00;24-01-2021 02:00:00;0.119;KWH
24-01-2021 02:00:00;24-01-2021 03:00:00;0.131;KWH
24-01-2021 03:00:00;24-01-2021 04:00:00;0.149;KWH
24-01-2021 04:00:00;24-01-2021 05:00:00;0.14;KWH
24-01-2021 05:00:00;24-01-2021 06:00:00;0.123;KWH
24-01-2021 06:00:00;24-01-2021 07:00:00;0.13;KWH
24-01-2021 07:00:00;24-01-2021 08:00:00;0.353;KWH
24-01-2021 08:00:00;24-01-2021 09:00:00;0.272;KWH
24-01-2021 09:00:00;24-01-2021 10:00:00;0.397;KWH
24-01-2021 10:00:00;24-01-2021 11:00:00;0.254;KWH
24-01-2021 11:00:00;24-01-2021 12:00:00;0.068;KWH
24-01-2021 12:00:00;24-01-2021 13:00:00;0.08;KWH
24-01-2021 13:00:00;24-01-2021 14:00:00;0.188;KWH
24-01-2021 14:00:00;24-01-2021 15:00:00;0.132;KWH
24-01-2021 15:00:00;24-01-2021 16:00:00;0.104;KWH
24-01-2021 16:00:00;24-01-2021 17:00:00;0.247;KWH
24-01-2021 17:00:00;24-01-2021 18:00:00;1.505;KWH
24-01-2021 18:00:00;24-01-2021 19:00:00;0.447;KWH
24-01-2021 19:00:00;24-01-2021 20:00:00;1.029;KWH
24-01-2021 20:00:00;24-01-2021 21:00:00;0.628;KWH
24-01-2021 21:00:00;24-01-2021 22:00:00;0.304;KWH
24-01-2021 22:00:00;24-01-2021 23:00:00;0.227;KWH
24-01-2021 23:00:00;25-01-2021 00:00:00;0.121;KWH
25-01-2021 00:00:00;25-01-2021 01:00:00;0.156;KWH
25-01-2021 01:00:00;25-01-2021 02:00:00;0.124;KWH
25-01-2021 02:00:00;25-01-2021 03:00:00;0.113;KWH
25-01-2021 03:00:00;25-01-2021 04:00:00;0.123;KWH
25-01-2021 04:00:00;25-01-2021 05:00:00;0.122;KWH
25-01-2021 05:00:00;25-01-2021 06:00:00;0.149;KWH
25-01-2021 06:00:00;25-01-2021 07:00:00;0.285;KWH
25-01-2021 07:00:00;25-01-2021 08:00:00;0.287;KWH
25-01-2021 08:00:00;25-01-2021 09:00:00;0.237;KWH
25-01-2021 09:00:00;25-01-2021 10:00:00;0.248;KWH
25-01-2021 10:00:00;25-01-2021 11:00:00;0.271;KWH
25-01-2021 11:00:00;25-01-2021 12:00:00;0.315;KWH
25-01-2021 12:00:00;25-01-2021 13:00:00;0.369;KWH
25-01-2021 13:00:00;25-01-2021 14:00:00;0.22;KWH
25-01-2021 14:00:00;25-01-2021 15:00:00;0.165;KWH
25-01-2021 15:00:00;25-01-2021 16:00:00;0.215;KWH
25-01-2021 16:00:00;25-01-2021 17:00:00;0.378;KWH
25-01-2021 17:00:00;25-01-2021 18:00:00;0.274;KWH
25-01-2021 18:00:00;25-01-2021 19:00:00;0.123;KWH
25-01-2021 19:00:00;25-01-2021 20:00:00;0.231;KWH
25-01-2021 20:00:00;25-01-2021 21:00:00;0.304;KWH
25-01-2021 21:00:00;25-01-2021 22:00:00;0.277;KWH
25-01-2021 22:00:00;25-01-2021 23:00:00;0.201;KWH
25-01-2021 23:00:00;26-01-2021 00:00:00;0.125;KWH
26-01-2021 00:00:00;26-01-2021 01:00:00;0.131;KWH
26-01-2021 01:00:00;26-01-2021 02:00:00;0.164;KWH
26-01-2021 02:00:00;26-01-2021 03:00:00;0.129;KWH
26-01-2021 03:00:00;26-01-2021 04:00:00;0.125;KWH
26-01-2021 04:00:00;26-01-2021 05:00:00;0.112;KWH
26-01-2021 05:00:00;26-01-2021 06:00:00;0.123;KWH
26-01-2021 06:00:00;26-01-2021 07:00:00;0.275;KWH
26-01-2021 07:00:00;26-01-2021 08:00:00;0.389;KWH
26-01-2021 08:00:00;26-01-2021 09:00:00;0.358;KWH
26-01-2021 09:00:00;26-01-2021 10:00:00;0.205;KWH
26-01-2021 10:00:00;26-01-2021 11:00:00;0.097;KWH
26-01-2021 11:00:00;26-01-2021 12:00:00;0.124;KWH
26-01-2021 12:00:00;26-01-2021 13:00:00;0.132;KWH
26-01-2021 13:00:00;26-01-2021 14:00:00;0.461;KWH
26-01-2021 14:00:00;26-01-2021 15:00:00;0.18;KWH
26-01-2021 15:00:00;26-01-2021 16:00:00;0.197;KWH
26-01-2021 16:00:00;26-01-2021 17:00:00;0.392;KWH
26-01-2021 17:00:00;26-01-2021 18:00:00;0.732;KWH
26-01-2021 18:00:00;26-01-2021 19:00:00;1.767;KWH
26-01-2021 19:00:00;26-01-2021 20:00:00;0.329;KWH
26-01-2021 20:00:00;26-01-2021 21:00:00;0.335;KWH
26-01-2021 21:00:00;26-01-2021 22:00:00;0.359;KWH
26-01-2021 22:00:00;26-01-2021 23:00:00;0.188;KWH
26-01-2021 23:00:00;27-01-2021 00:00:00;0.12;KWH
27-01-2021 00:00:00;27-01-2021 01:00:00;0.129;KWH
27-01-2021 01:00:00;27-01-2021 02:00:00;0.133;KWH
27-01-2021 02:00:00;27-01-2021 03:00:00;0.127;KWH
27-01-2021 03:00:00;27-01-2021 04:00:00;0.155;KWH
27-01-2021 04:00:00;27-01-2021 05:00:00;0.128;KWH
27-01-2021 05:00:00;27-01-2021 06:00:00;0.116;KWH
27-01-2021 06:00:00;27-01-2021 07:00:00;0.177;KWH
27-01-2021 07:00:00;27-01-2021 08:00:00;1.113;KWH
27-01-2021 08:00:00;27-01-2021 09:00:00;0.725;KWH
27-01-2021 09:00:00;27-01-2021 10:00:00;0.949;KWH
27-01-2021 10:00:00;27-01-2021 11:00:00;0.251;KWH
27-01-2021 11:00:00;27-01-2021 12:00:00;0.165;KWH
27-01-2021 12:00:00;27-01-2021 13:00:00;0.212;KWH
27-01-2021 13:00:00;27-01-2021 14:00:00;0.24;KWH
27-01-2021 14:00:00;27-01-2021 15:00:00;0.238;KWH
27-01-2021 15:00:00;27-01-2021 16:00:00;0.365;KWH
27-01-2021 16:00:00;27-01-2021 17:00:00;0.356;KWH
27-01-2021 17:00:00;27-01-2021 18:00:00;0.691;KWH
27-01-2021 18:00:00;27-01-2021 19:00:00;0.763;KWH
27-01-2021 19:00:00;27-01-2021 20:00:00;0.762;KWH
27-01-2021 20:00:00;27-01-2021 21:00:00;0.481;KWH
27-01-2021 21:00:00;27-01-2021 22:00:00;0.275;KWH
27-01-2021 22:00:00;27-01-2021 23:00:00;0.286;KWH
27-01-2021 23:00:00;28-01-2021 00:00:00;0.119;KWH
28-01-2021 00:00:00;28-01-2021 01:00:00;0.144;KWH
28-01-2021 01:00:00;28-01-2021 02:00:00;0.12;KWH
28-01-2021 02:00:00;28-01-2021 03:00:00;0.133;KWH
28-01-2021 03:00:00;28-01-2021 04:00:00;0.121;KWH
28-01-2021 04:00:00;28-01-2021 05:00:00;0.105;KWH
28-01-2021 05:00:00;28-01-2021 06:00:00;0.168;KWH
28-01-2021 06:00:00;28-01-2021 07:00:00;0.291;KWH
28-01-2021 07:00:00;28-01-2021 08:00:00;0.329;KWH
28-01-2021 08:00:00;28-01-2021 09:00:00;0.367;KWH
28-01-2021 09:00:00;28-01-2021 10:00:00;0.321;KWH
28-01-2021 10:00:00;28-01-2021 11:00:00;0.262;KWH
28-01-2021 11:00:00;28-01-2021 12:00:00;0.066;KWH
28-01-2021 12:00:00;28-01-2021 13:00:00;0.602;KWH
28-01-2021 13:00:00;28-01-2021 14:00:00;0.087;KWH
28-01-2021 14:00:00;28-01-2021 15:00:00;0.09;KWH
28-01-2021 15:00:00;28-01-2021 16:00:00;0.201;KWH
28-01-2021 16:00:00;28-01-2021 17:00:00;0.389;KWH
28-01-2021 17:00:00;28-01-2021 18:00:00;1.368;KWH
28-01-2021 18:00:00;28-01-2021 19:00:00;0.458;KWH
28-01-2021 19:00:00;28-01-2021 20:00:00;0.305;KWH
28-01-2021 20:00:00;28-01-2021 21:00:00;1.054;KWH
28-01-2021 21:00:00;28-01-2021 22:00:00;0.53;KWH
28-01-2021 22:00:00;28-01-2021 23:00:00;0.234;KWH
28-01-2021 23:00:00;29-01-2021 00:00:00;0.158;KWH
29-01-2021 00:00:00;29-01-2021 01:00:00;0.118;KWH
29-01-2021 01:00:00;29-01-2021 02:00:00;0.127;KWH
29-01-2021 02:00:00;29-01-2021 03:00:00;0.116;KWH
29-01-2021 03:00:00;29-01-2021 04:00:00;0.117;KWH
29-01-2021 04:00:00;29-01-2021 05:00:00;0.151;KWH
29-01-2021 05:00:00;29-01-2021 06:00:00;0.119;KWH
29-01-2021 06:00:00;29-01-2021 07:00:00;0.288;KWH
29-01-2021 07:00:00;29-01-2021 08:00:00;0.322;KWH
29-01-2021 08:00:00;29-01-2021 09:00:00;0.263;KWH
29-01-2021 09:00:00;29-01-2021 10:00:00;0.109;KWH
29-01-2021 10:00:00;29-01-2021 11:00:00;0.064;KWH
29-01-2021 11:00:00;29-01-2021 12:00:00;0.078;KWH
29-01-2021 12:00:00;29-01-2021 13:00:00;0.074;KWH
29-01-2021 13:00:00;29-01-2021 14:00:00;0.243;KWH
29-01-2021 14:00:00;29-01-2021 15:00:00;0.076;KWH
29-01-2021 15:00:00;29-01-2021 16:00:00;0.262;KWH
29-01-2021 16:00:00;29-01-2021 17:00:00;0.52;KWH
29-01-2021 17:00:00;29-01-2021 18:00:00;1.017;KWH
29-01-2021 18:00:00;29-01-2021 19:00:00;0.569;KWH
29-01-2021 19:00:00;29-01-2021 20:00:00;0.438;KWH
29-01-2021 20:00:00;29-01-2021 21:00:00;0.367;KWH
29-01-2021 21:00:00;29-01-2021 22:00:00;0.352;KWH
29-01-2021 22:00:00;29-01-2021 23:00:00;0.269;KWH
29-01-2021 23:00:00;30-01-2021 00:00:00;0.176;KWH
30-01-2021 00:00:00;30-01-2021 01:00:00;0.124;KWH
30-01-2021 01:00:00;30-01-2021 02:00:00;0.125;KWH
30-01-2021 02:00:00;30-01-2021 03:00:00;0.13;KWH
30-01-2021 03:00:00;30-01-2021 04:00:00;0.124;KWH
30-01-2021 04:00:00;30-01-2021 05:00:00;0.123;KWH
30-01-2021 05:00:00;30-01-2021 06:00:00;0.165;KWH
30-01-2021 06:00:00;30-01-2021 07:00:00;0.198;KWH
30-01-2021 07:00:00;30-01-2021 08:00:00;0.84;KWH
30-01-2021 08:00:00;30-01-2021 09:00:00;0.799;KWH
30-01-2021 09:00:00;30-01-2021 10:00:00;0.219;KWH
30-01-2021 10:00:00;30-01-2021 11:00:00;0.061;KWH
30-01-2021 11:00:00;30-01-2021 12:00:00;0.073;KWH
30-01-2021 12:00:00;30-01-2021 13:00:00;0.094;KWH
30-01-2021 13:00:00;30-01-2021 14:00:00;0.058;KWH
30-01-2021 14:00:00;30-01-2021 15:00:00;0.07;KWH
30-01-2021 15:00:00;30-01-2021 16:00:00;0.091;KWH
30-01-2021 16:00:00;30-01-2021 17:00:00;0.405;KWH
30-01-2021 17:00:00;30-01-2021 18:00:00;0.368;KWH
30-01-2021 18:00:00;30-01-2021 19:00:00;0.361;KWH
30-01-2021 19:00:00;30-01-2021 20:00:00;0.636;KWH
30-01-2021 20:00:00;30-01-2021 21:00:00;0.299;KWH
30-01-2021 21:00:00;30-01-2021 22:00:00;0.295;KWH
30-01-2021 22:00:00;30-01-2021 23:00:00;0.262;KWH
30-01-2021 23:00:00;31-01-2021 00:00:00;0.119;KWH
31-01-2021 00:00:00;31-01-2021 01:00:00;0.116;KWH
31-01-2021 01:00:00;31-01-2021 02:00:00;0.126;KWH
31-01-2021 02:00:00;31-01-2021 03:00:00;0.098;KWH
31-01-2021 03:00:00;31-01-2021 04:00:00;0.113;KWH
31-01-2021 04:00:00;31-01-2021 05:00:00;0.143;KWH
31-01-2021 05:00:00;31-01-2021 06:00:00;0.123;KWH
31-01-2021 06:00:00;31-01-2021 07:00:00;0.133;KWH
31-01-2021 07:00:00;31-01-2021 08:00:00;1.467;KWH
31-01-2021 08:00:00;31-01-2021 09:00:00;0.611;KWH
31-01-2021 09:00:00;31-01-2021 10:00:00;2.045;KWH
31-01-2021 10:00:00;31-01-2021 11:00:00;0.495;KWH
31-01-2021 11:00:00;31-01-2021 12:00:00;0.867;KWH
31-01-2021 12:00:00;31-01-2021 13:00:00;0.305;KWH
31-01-2021 13:00:00;31-01-2021 14:00:00;0.448;KWH
31-01-2021 14:00:00;31-01-2021 15:00:00;0.338;KWH
31-01-2021 15:00:00;31-01-2021 16:00:00;0.943;KWH
31-01-2021 16:00:00;31-01-2021 17:00:00;1.246;KWH
31-01-2021 17:00:00;31-01-2021 18:00:00;1.002;KWH
31-01-2021 18:00:00;31-01-2021 19:00:00;0.871;KWH
31-01-2021 19:00:00;31-01-2021 20:00:00;0.374;KWH
31-01-2021 20:00:00;31-01-2021 21:00:00;0.284;KWH
31-01-2021 21:00:00;31-01-2021 22:00:00;0.287;KWH
31-01-2021 22:00:00;31-01-2021 23:00:00;0.248;KWH
31-01-2021 23:00:00;01-02-2021 00:00:00;0.13;KWH
01-02-2021 00:00:00;01-02-2021 01:00:00;0.137;KWH
01-02-2021 01:00:00;01-02-2021 02:00:00;0.115;KWH
01-02-2021 02:00:00;01-02-2021 03:00:00;0.118;KWH
01-02-2021 03:00:00;01-02-2021 04:00:00;0.103;KWH
01-02-2021 04:00:00;01-02-2021 05:00:00;0.134;KWH
01-02-2021 05:00:00;01-02-2021 06:00:00;0.159;KWH
01-02-2021 06:00:00;01-02-2021 07:00:00;0.126;KWH
01-02-2021 07:00:00;01-02-2021 08:00:00;0.354;KWH
01-02-2021 08:00:00;01-02-2021 09:00:00;0.476;KWH
01-02-2021 09:00:00;01-02-2021 10:00:00;0.194;KWH
01-02-2021 10:00:00;01-02-2021 11:00:00;0.1;KWH
01-02-2021 11:00:00;01-02-2021 12:00:00;0.059;KWH
01-02-2021 12:00:00;01-02-2021 13:00:00;0.066;KWH
01-02-2021 13:00:00;01-02-2021 14:00:00;0.064;KWH
01-02-2021 14:00:00;01-02-2021 15:00:00;0.055;KWH
01-02-2021 15:00:00;01-02-2021 16:00:00;0.159;KWH
01-02-2021 16:00:00;01-02-2021 17:00:00;0.377;KWH
01-02-2021 17:00:00;01-02-2021 18:00:00;1.422;KWH
01-02-2021 18:00:00;01-02-2021 19:00:00;0.647;KWH
01-02-2021 19:00:00;01-02-2021 20:00:00;1.097;KWH
01-02-2021 20:00:00;01-02-2021 21:00:00;0.755;KWH
01-02-2021 21:00:00;01-02-2021 22:00:00;0.321;KWH
01-02-2021 22:00:00;01-02-2021 23:00:00;0.222;KWH
01-02-2021 23:00:00;02-02-2021 00:00:00;0.148;KWH
02-02-2021 00:00:00;02-02-2021 01:00:00;0.161;KWH
02-02-2021 01:00:00;02-02-2021 02:00:00;0.13;KWH
02-02-2021 02:00:00;02-02-2021 03:00:00;0.134;KWH
02-02-2021 03:00:00;02-02-2021 04:00:00;0.111;KWH
02-02-2021 04:00:00;02-02-2021 05:00:00;0.125;KWH
02-02-2021 05:00:00;02-02-2021 06:00:00;0.17;KWH
02-02-2021 06:00:00;02-02-2021 07:00:00;0.465;KWH
02-02-2021 07:00:00;02-02-2021 08:00:00;0.489;KWH
02-02-2021 08:00:00;02-02-2021 09:00:00;1.067;KWH
02-02-2021 09:00:00;02-02-2021 10:00:00;0.218;KWH
02-02-2021 10:00:00;02-02-2021 11:00:00;0.6;KWH
02-02-2021 11:00:00;02-02-2021 12:00:00;0.411;KWH
02-02-2021 12:00:00;02-02-2021 13:00:00;0.088;KWH
02-02-2021 13:00:00;02-02-2021 14:00:00;0.26;KWH
02-02-2021 14:00:00;02-02-2021 15:00:00;0.124;KWH
02-02-2021 15:00:00;02-02-2021 16:00:00;0.172;KWH
02-02-2021 16:00:00;02-02-2021 17:00:00;0.45;KWH
02-02-2021 17:00:00;02-02-2021 18:00:00;1.697;KWH
02-02-2021 18:00:00;02-02-2021 19:00:00;0.429;KWH
02-02-2021 19:00:00;02-02-2021 20:00:00;0.311;KWH
02-02-2021 20:00:00;02-02-2021 21:00:00;0.283;KWH
02-02-2021 21:00:00;02-02-2021 22:00:00;0.307;KWH
02-02-2021 22:00:00;02-02-2021 23:00:00;0.301;KWH
02-02-2021 23:00:00;03-02-2021 00:00:00;0.156;KWH
03-02-2021 00:00:00;03-02-2021 01:00:00;0.13;KWH
03-02-2021 01:00:00;03-02-2021 02:00:00;0.129;KWH
03-02-2021 02:00:00;03-02-2021 03:00:00;0.812;KWH
03-02-2021 03:00:00;03-02-2021 04:00:00;0.16;KWH
03-02-2021 04:00:00;03-02-2021 05:00:00;0.176;KWH
03-02-2021 05:00:00;03-02-2021 06:00:00;0.144;KWH
03-02-2021 06:00:00;03-02-2021 07:00:00;0.32;KWH
03-02-2021 07:00:00;03-02-2021 08:00:00;0.392;KWH
03-02-2021 08:00:00;03-02-2021 09:00:00;0.473;KWH
03-02-2021 09:00:00;03-02-2021 10:00:00;0.436;KWH
03-02-2021 10:00:00;03-02-2021 11:00:00;0.328;KWH
03-02-2021 11:00:00;03-02-2021 12:00:00;0.347;KWH
03-02-2021 12:00:00;03-02-2021 13:00:00;0.274;KWH
03-02-2021 13:00:00;03-02-2021 14:00:00;0.185;KWH
03-02-2021 14:00:00;03-02-2021 15:00:00;0.279;KWH
03-02-2021 15:00:00;03-02-2021 16:00:00;0.3;KWH
03-02-2021 16:00:00;03-02-2021 17:00:00;0.766;KWH
03-02-2021 17:00:00;03-02-2021 18:00:00;1.591;KWH
03-02-2021 18:00:00;03-02-2021 19:00:00;0.822;KWH
03-02-2021 19:00:00;03-02-2021 20:00:00;0.311;KWH
03-02-2021 20:00:00;03-02-2021 21:00:00;0.297;KWH
03-02-2021 21:00:00;03-02-2021 22:00:00;0.298;KWH
03-02-2021 22:00:00;03-02-2021 23:00:00;0.238;KWH
03-02-2021 23:00:00;04-02-2021 00:00:00;0.159;KWH
04-02-2021 00:00:00;04-02-2021 01:00:00;0.119;KWH
04-02-2021 01:00:00;04-02-2021 02:00:00;0.135;KWH
04-02-2021 02:00:00;04-02-2021 03:00:00;0.134;KWH
04-02-2021 03:00:00;04-02-2021 04:00:00;0.116;KWH
04-02-2021 04:00:00;04-02-2021 05:00:00;0.132;KWH
04-02-2021 05:00:00;04-02-2021 06:00:00;0.166;KWH
04-02-2021 06:00:00;04-02-2021 07:00:00;0.261;KWH
04-02-2021 07:00:00;04-02-2021 08:00:00;1.111;KWH
04-02-2021 08:00:00;04-02-2021 09:00:00;0.603;KWH
04-02-2021 09:00:00;04-02-2021 10:00:00;0.314;KWH
04-02-2021 10:00:00;04-02-2021 11:00:00;0.156;KWH
04-02-2021 11:00:00;04-02-2021 12:00:00;0.059;KWH
04-02-2021 12:00:00;04-02-2021 13:00:00;0.069;KWH
04-02-2021 13:00:00;04-02-2021 14:00:00;0.115;KWH
04-02-2021 14:00:00;04-02-2021 15:00:00;0.107;KWH
04-02-2021 15:00:00;04-02-2021 16:00:00;0.567;KWH
04-02-2021 16:00:00;04-02-2021 17:00:00;0.341;KWH
04-02-2021 17:00:00;04-02-2021 18:00:00;1.102;KWH
04-02-2021 18:00:00;04-02-2021 19:00:00;0.747;KWH
04-02-2021 19:00:00;04-02-2021 20:00:00;0.387;KWH
04-02-2021 20:00:00;04-02-2021 21:00:00;0.291;KWH
04-02-2021 21:00:00;04-02-2021 22:00:00;0.287;KWH
04-02-2021 22:00:00;04-02-2021 23:00:00;0.127;KWH
04-02-2021 23:00:00;05-02-2021 00:00:00;0.132;KWH
05-02-2021 00:00:00;05-02-2021 01:00:00;0.127;KWH
05-02-2021 01:00:00;05-02-2021 02:00:00;0.115;KWH
05-02-2021 02:00:00;05-02-2021 03:00:00;0.129;KWH
05-02-2021 03:00:00;05-02-2021 04:00:00;0.125;KWH
05-02-2021 04:00:00;05-02-2021 05:00:00;0.148;KWH
05-02-2021 05:00:00;05-02-2021 06:00:00;0.135;KWH
05-02-2021 06:00:00;05-02-2021 07:00:00;0.278;KWH
05-02-2021 07:00:00;05-02-2021 08:00:00;0.367;KWH
05-02-2021 08:00:00;05-02-2021 09:00:00;0.3;KWH
05-02-2021 09:00:00;05-02-2021 10:00:00;0.104;KWH
05-02-2021 10:00:00;05-02-2021 11:00:00;0.691;KWH
05-02-2021 11:00:00;05-02-2021 12:00:00;0.083;KWH
05-02-2021 12:00:00;05-02-2021 13:00:00;0.079;KWH
